apk_name,active_name,contrast_type,id_or_bounds,raletive_class
com.beyzas.ravan,com.beyzas.ravan.activities.DisplayFall_Activity,Text contrast,"[147,147][933,274]",android.widget.TextView
com.beyzas.ravan,com.beyzas.ravan.activities.DisplayFall_Activity,Text contrast,"[293,358][608,673]",android.widget.TextView
com.beyzas.ravan,com.beyzas.ravan.activities.GetFall_Activity,Image contrast,com.beyzas.ravan:id/ads,android.widget.ImageView
com.beyzas.ravan,com.beyzas.ravan.activities.GetFall_Activity,Image contrast,com.beyzas.ravan:id/getFall,android.widget.ImageView
com.beyzas.ravan,com.beyzas.ravan.activities.GetFall_Activity,Image contrast,com.beyzas.ravan:id/rate,android.widget.ImageView
com.beyzas.ravan,com.beyzas.ravan.activities.GetFall_Activity,Image contrast,com.beyzas.ravan:id/lock,android.widget.ImageView
io.kodular.webradiomanancialchavantes.Regis,io.kodular.webradiomanancialchavantes.Regis.Screen1,Text contrast,android:id/button2,android.widget.Button
io.kodular.webradiomanancialchavantes.Regis,io.kodular.webradiomanancialchavantes.Regis.Screen1,Text contrast,android:id/button1,android.widget.Button
io.kodular.webradiomanancialchavantes.Regis,io.kodular.webradiomanancialchavantes.Regis.promocoes,Text contrast,"[184,247][481,298]",android.widget.TextView
io.kodular.webradiomanancialchavantes.Regis,io.kodular.webradiomanancialchavantes.Regis.promocoes,Text contrast,"[5,341][1075,390]",android.widget.TextView
io.kodular.webradiomanancialchavantes.Regis,io.kodular.webradiomanancialchavantes.Regis.promocoes,Image contrast,"[0,395][1080,920]",android.widget.ImageView
io.kodular.webradiomanancialchavantes.Regis,io.kodular.webradiomanancialchavantes.Regis.doacao,Text contrast,"[5,776][1075,1018]",android.widget.TextView
io.kodular.webradiomanancialchavantes.Regis,io.kodular.webradiomanancialchavantes.Regis.Mural,Text contrast,"[189,143][402,200]",android.widget.TextView
io.kodular.webradiomanancialchavantes.Regis,io.kodular.webradiomanancialchavantes.Regis.Mural,Text contrast,"[163,1255][916,1381]",android.widget.Button
com.joelzr.materialdesign,com.joelzr.materialdesign.Facebook,Text contrast,"[189,101][420,172]",android.widget.TextView
com.joelzr.materialdesign,com.joelzr.materialdesign.Layout1,Text contrast,"[189,101][451,172]",android.widget.TextView
com.joelzr.materialdesign,com.joelzr.materialdesign.MainActivity,Text contrast,"[189,101][435,172]",android.widget.TextView
com.joelzr.materialdesign,com.joelzr.materialdesign.Layout2,Text contrast,"[189,101][443,172]",android.widget.TextView
com.joelzr.materialdesign,com.joelzr.materialdesign.Layout4,Text contrast,"[189,101][406,172]",android.widget.TextView
com.joelzr.materialdesign,com.joelzr.materialdesign.Youtube,Text contrast,"[189,101][382,172]",android.widget.TextView
com.joelzr.materialdesign,com.joelzr.materialdesign.Layout3,Text contrast,"[189,101][524,172]",android.widget.TextView
com.joelzr.materialdesign,com.joelzr.materialdesign.Instagram,Text contrast,"[189,101][430,172]",android.widget.TextView
com.joelzr.materialdesign,com.joelzr.materialdesign.Splash,Text contrast,"[189,101][435,172]",android.widget.TextView
com.joelzr.materialdesign,com.joelzr.materialdesign.Twitter,Text contrast,"[189,101][356,172]",android.widget.TextView
com.appsadda.tigerphotoframes,com.appsadda.tigerphotoframes.FramesGallery,Text contrast,com.appsadda.tigerphotoframes:id/textView1,android.widget.TextView
com.tusharappdeveloper.sqfeettogajconverter,io.kodular.tusharappdeveloper.sqfeettogajconverter.gaj,Text contrast,android:id/button2,android.widget.Button
com.tusharappdeveloper.sqfeettogajconverter,io.kodular.tusharappdeveloper.sqfeettogajconverter.gaj,Text contrast,android:id/button1,android.widget.Button
com.tusharappdeveloper.sqfeettogajconverter,io.kodular.tusharappdeveloper.sqfeettogajconverter.sq,Text contrast,android:id/button2,android.widget.Button
com.tusharappdeveloper.sqfeettogajconverter,io.kodular.tusharappdeveloper.sqfeettogajconverter.sq,Text contrast,android:id/button1,android.widget.Button
com.tusharappdeveloper.sqfeettogajconverter,io.kodular.tusharappdeveloper.sqfeettogajconverter.Screen1,Text contrast,android:id/button2,android.widget.Button
com.tusharappdeveloper.sqfeettogajconverter,io.kodular.tusharappdeveloper.sqfeettogajconverter.Screen1,Text contrast,android:id/button1,android.widget.Button
com.tusharappdeveloper.sqfeettogajconverter,io.kodular.tusharappdeveloper.sqfeettogajconverter.main,Text contrast,android:id/button2,android.widget.Button
com.tusharappdeveloper.sqfeettogajconverter,io.kodular.tusharappdeveloper.sqfeettogajconverter.main,Text contrast,android:id/button1,android.widget.Button
appinventor.ai_pratyakshkwatra.ENDLESS_MATH_GYM,appinventor.ai_pratyakshkwatra.ENDLESS_MATH_GYM.Screen1,Text contrast,"[1,202][539,1097]",android.widget.Button
appinventor.ai_pratyakshkwatra.ENDLESS_MATH_GYM,appinventor.ai_pratyakshkwatra.ENDLESS_MATH_GYM.Screen1,Text contrast,"[539,1097][1077,1794]",android.widget.Button
appinventor.ai_pratyakshkwatra.ENDLESS_MATH_GYM,appinventor.ai_pratyakshkwatra.ENDLESS_MATH_GYM.Screen1,Text contrast,android:id/title,android.widget.TextView
com.restore.photo.app.video,com.restore.photo.app.video.VideoFolderActivity,Text contrast,"[245,1661][376,1712]",android.widget.TextView
com.restore.photo.app.video,com.restore.photo.app.video.VideoFolderActivity,Text contrast,"[787,1661][940,1712]",android.widget.TextView
com.pks_easy.Command_Prompt_best_commands,io.kodular.pks_easy.Command_Prompt_best_commands.Screen1,Text contrast,"[5,68][1075,161]",android.widget.TextView
com.pks_easy.Command_Prompt_best_commands,io.kodular.pks_easy.Command_Prompt_best_commands.Screen1,Text contrast,"[5,171][1075,264]",android.widget.TextView
com.hatunnel.plus,app.fast.ssh.ImportActivity,Text contrast,"[189,101][528,172]",android.widget.TextView
com.hatunnel.plus,app.fast.ssh.ImportActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton
com.hatunnel.plus,app.fast.ssh.MainActivity,Text contrast,android:id/button3,android.widget.Button
com.hatunnel.plus,app.fast.ssh.MainActivity,Text contrast,android:id/button1,android.widget.Button
com.launcher.theme.t211818950,com.ksmobile.launcher.theme.ACVPHEGGUDHD,Text contrast,com.launcher.theme.t211818950:id/d2,android.widget.TextView
com.launcher.theme.t211818950,com.ksmobile.launcher.theme.ACVPHEGGUDHD,Text contrast,com.launcher.theme.t211818950:id/d3,android.widget.TextView
com.launcher.theme.t211818950,com.ksmobile.launcher.theme.base.result.CWUKPCONUVRXDGCD,Text contrast,"[393,104][747,157]",android.widget.TextView
com.launcher.theme.t211818950,com.ksmobile.launcher.theme.base.result.CWUKPCONUVRXDGCD,Text contrast,"[310,411][769,464]",android.widget.TextView
com.launcher.theme.t211818950,com.ksmobile.launcher.theme.base.JTEWOZHWONPAXECCTBCYLHH,Text contrast,com.launcher.theme.t211818950:id/c3,android.widget.TextView
appinventor.ai_mohamedksssar.fouad,appinventor.ai_mohamedksssar.fouad.Screen1,Text contrast,"[640,136][842,262]",android.widget.Button
appinventor.ai_mohamedksssar.fouad,appinventor.ai_mohamedksssar.fouad.Screen1,Text contrast,"[237,136][444,262]",android.widget.Button
appinventor.ai_mohamedksssar.fouad,appinventor.ai_mohamedksssar.fouad.Screen1,Text contrast,"[444,136][640,262]",android.widget.Button
com.happyfun.readyfun,com.happyfun.readyfun.ui.Splash,Text contrast,android:id/button1,android.widget.Button
com.happyfun.readyfun,com.happyfun.readyfun.MainActivity,Text contrast,android:id/button1,android.widget.Button
com.yandere.guiappsimulat,com.yandere.guiappsimulat.MainActivity,Text contrast,"[54,63][870,225]",android.widget.TextView
com.yandere.guiappsimulat,com.yandere.guiappsimulat.AssocActivity,Text contrast,"[54,922][1026,1625]",android.widget.TextView
com.yandere.guiappsimulat,com.yandere.guiappsimulat.Introduction,Text contrast,"[54,235][1026,1002]",android.widget.TextView
com.yandere.guiappsimulat,com.yandere.guiappsimulat.UsageActivity,Text contrast,"[54,235][1026,1625]",android.widget.TextView
com.yandere.guiappsimulat,com.yandere.guiappsimulat.ModelActivity,Text contrast,"[54,235][1026,813]",android.widget.TextView
com.yandere.guiappsimulat,com.yandere.guiappsimulat.ManageActivity,Text contrast,"[54,235][1026,1002]",android.widget.TextView
com.yandere.guiappsimulat,com.yandere.guiappsimulat.PopularityActivity,Text contrast,"[54,235][1026,1191]",android.widget.TextView
com.yandere.guiappsimulat,com.yandere.guiappsimulat.SplashScreen,Text contrast,"[54,63][870,225]",android.widget.TextView
apl.kopikade20200429,com.appybuilder.appslanka2020.kopi_kade.Screen1,Text contrast,"[272,232][493,303]",
apl.kopikade20200429,com.appybuilder.appslanka2020.kopi_kade.Screen1,Text contrast,"[559,240][716,294]",
apl.kopikade20200429,com.appybuilder.appslanka2020.kopi_kade.Screen1,Text contrast,"[782,240][925,294]",
apl.kopikade20200429,com.appybuilder.appslanka2020.kopi_kade.Screen1,Text contrast,"[991,240][1080,294]",
apl.kopikade20200429,com.appybuilder.appslanka2020.kopi_kade.Screen1,Text contrast,"[949,354][1033,433]",
apl.kopikade20200429,com.appybuilder.appslanka2020.kopi_kade.Screen1,Text contrast,"[949,752][1033,831]",
apl.kopikade20200429,com.appybuilder.appslanka2020.kopi_kade.Screen1,Text contrast,"[949,1150][1033,1229]",
apl.kopikade20200429,com.appybuilder.appslanka2020.kopi_kade.Screen1,Text contrast,"[949,1548][1033,1617]",
com.edvard.voliball,com.edvard.voliball.MainActivity,Text contrast,com.edvard.voliball:id/label,android.widget.TextView
com.edvard.voliball,com.edvard.voliball.MainActivity,Image contrast,com.edvard.voliball:id/share,android.widget.ImageView
com.edvard.voliball,com.edvard.voliball.ActivitySplash,Text contrast,com.edvard.voliball:id/label,android.widget.TextView
com.edvard.voliball,com.edvard.voliball.ActivitySplash,Image contrast,com.edvard.voliball:id/share,android.widget.ImageView
com.edvard.voliball,com.edvard.voliball.ActivityFav,Image contrast,com.edvard.voliball:id/share,android.widget.ImageView
intelligence.clouds,intelligence.clouds.app.MainActivity,Text contrast,"[540,210][1080,343]",
intelligence.clouds,intelligence.clouds.app.MainActivity,Text contrast,com.fasting.rapid.quick.fast.battery.charging.advance:id/ramPercentage,
intelligence.clouds,intelligence.clouds.app.MainActivity,Text contrast,com.fasting.rapid.quick.fast.battery.charging.advance:id/batteyPrcent,
intelligence.clouds,intelligence.clouds.app.MainActivity,Text contrast,com.fasting.rapid.quick.fast.battery.charging.advance:id/mainBatteryFullTxt,
intelligence.clouds,intelligence.clouds.app.MainActivity,Text contrast,com.fasting.rapid.quick.fast.battery.charging.advance:id/textView3,
intelligence.clouds,intelligence.clouds.app.MainActivity,Text contrast,com.fasting.rapid.quick.fast.battery.charging.advance:id/textView4,
intelligence.clouds,intelligence.clouds.app.MainActivity,Text contrast,com.fasting.rapid.quick.fast.battery.charging.advance:id/textView7,
intelligence.clouds,intelligence.clouds.app.MainActivity,Text contrast,com.fasting.rapid.quick.fast.battery.charging.advance:id/textView9,
com.fatima.gabriel.volume.booster,com.fatima.gabriel.volume.booster.activities.MainActivity,Text contrast,android:id/button2,
com.fatima.gabriel.volume.booster,com.fatima.gabriel.volume.booster.activities.MainActivity,Text contrast,android:id/button1,
com.fatima.gabriel.volume.booster,com.fatima.gabriel.volume.booster.activities.SettingsActivity,Text contrast,"[189,101][385,172]",android.widget.TextView
com.fatima.gabriel.volume.booster,com.fatima.gabriel.volume.booster.activities.SettingsActivity,Image contrast,"[0,63][147,210]",android.widget.ImageButton
ar.gob.concejomdp.sgl.consultaexpedientes,ar.gob.concejomdp.sgl.consultaexpedientes.BuscarExpedienteActivity,Image contrast,"[932,63][1080,189]",android.widget.ImageButton
appinventor.ai_tahaali2025.Space_Invader,appinventor.ai_tahaali2025.Space_Invader.Screen1,Text contrast,"[338,101][768,150]",android.widget.TextView
com.hexionic.lordbalajiwallpapers,com.hexionic.lordbalajiwallpapers.GridActivity,Text contrast,com.qrcode.qrmaker.qrreader.qrscanner:id/main_scan_txt,
com.hexionic.lordbalajiwallpapers,com.hexionic.lordbalajiwallpapers.GridActivity,Text contrast,com.qrcode.qrmaker.qrreader.qrscanner:id/main_generate_txt,
com.hexionic.lordbalajiwallpapers,com.hexionic.lordbalajiwallpapers.GridActivity,Text contrast,com.qrcode.qrmaker.qrreader.qrscanner:id/main_business_txt,
com.hexionic.lordbalajiwallpapers,com.hexionic.lordbalajiwallpapers.GridActivity,Text contrast,com.qrcode.qrmaker.qrreader.qrscanner:id/main_history_txt,
com.hexionic.lordbalajiwallpapers,com.hexionic.lordbalajiwallpapers.GridActivity,Text contrast,com.qrcode.qrmaker.qrreader.qrscanner:id/main_setting_txt,
com.hexionic.lordbalajiwallpapers,com.hexionic.lordbalajiwallpapers.GridActivity,Image contrast,com.qrcode.qrmaker.qrreader.qrscanner:id/ad_remove_main_id,
com.casagbic.mailusstarttings.agece,com.casagbic.mailusstarttings.agece.Screen2,Text contrast,"[481,1785][598,1794]",android.widget.TextView
com.casagbic.mailusstarttings.agece,com.casagbic.mailusstarttings.agece.Screen2,Text contrast,"[218,106][971,183]",android.widget.TextView
com.casagbic.mailusstarttings.agece,com.casagbic.mailusstarttings.agece.Screen2,Text contrast,"[976,82][1080,208]",android.widget.Button
com.casagbic.mailusstarttings.agece,com.casagbic.mailusstarttings.agece.Screen1,Text contrast,android:id/title,android.widget.TextView
com.blogspot.sonorospublicidade.sonorospublicidade,io.kodular.sonorospublicidade.SonorosPublicidade2.Screen2,Text contrast,"[189,101][552,172]",android.widget.TextView
com.blogspot.sonorospublicidade.sonorospublicidade,io.kodular.sonorospublicidade.SonorosPublicidade2.Screen1,Text contrast,android:id/button2,android.widget.Button
com.blogspot.sonorospublicidade.sonorospublicidade,io.kodular.sonorospublicidade.SonorosPublicidade2.Screen1,Text contrast,android:id/button1,android.widget.Button
com.dark.galaxy.dream.catcher,com.ksmobile.launcher.theme.base.result.ULTLQEGXRIDE,Text contrast,"[393,104][747,157]",android.widget.TextView
com.dark.galaxy.dream.catcher,com.ksmobile.launcher.theme.base.result.ULTLQEGXRIDE,Text contrast,"[310,411][769,464]",android.widget.TextView
com.dark.galaxy.dream.catcher,com.ksmobile.launcher.theme.base.MWWNPYPGPKDESWQGRI,Text contrast,com.dark.galaxy.dream.catcher:id/ds,android.widget.TextView
com.call_voice_changer.girlcallvoicechanger,com.call_voice_changer.girlcallvoicechanger.RecordActivity,Text contrast,com.truecalleridname.idlocationtracker:id/bank_view_title,
com.call_voice_changer.girlcallvoicechanger,com.call_voice_changer.girlcallvoicechanger.ads.activity.RewardedExtensionDescribeActivity,Text contrast,com.call_voice_changer.girlcallvoicechanger:id/unlock,android.widget.Button
