apk_name,active_name,raletive_class,xbot_colorSet,getColor
de.p72b.bonitur,de.p72b.bonitur.ActivityAbout,TextView,"['#33B5E5', '#FAFAFA']","['#FAFAFA', '#33B5E5']"
de.p72b.bonitur,de.p72b.bonitur.ActivityAbout,TextView,"['#33B5E5', '#FAFAFA']","['#FAFAFA', '#33B5E5']"
de.p72b.bonitur,de.p72b.bonitur.ActivityAbout,TextView,"['#33B5E5', '#FAFAFA']","['#FAFAFA', '#33B5E5']"
de.p72b.bonitur,de.p72b.bonitur.ActivityAbout,TextView,"['#FFFFFF', '#669900']","['#669900', '#FFFFFF']"
de.p72b.bonitur,de.p72b.bonitur.ActivityAbout,TextView,"['#FFFFFF', '#669900']","['#669900', '#FFFFFF']"
de.p72b.bonitur,de.p72b.bonitur.ActivityMain,TextView,"['#FFFFFF', '#669900']","['#669900', '#FFFFFF']"
com.polaz.fxcash,com.polaz.fxcashapp.PersonalInfoActivity,Button,"['#357CAB', '#D4D4D4']","['#D4D4D4', '#4698CD']"
com.polaz.fxcash,com.polaz.fxcashapp.PersonalInfoActivity,TextView,"['#FF0000', '#F1F1F1']","['#F1F1F1', '#F2F2F2']"
com.polaz.fxcash,com.polaz.fxcashapp.NewsActivity,Button,"['#357CAB', '#D4D4D4']","['#D4D4D4', '#4698CD']"
com.polaz.fxcash,com.polaz.fxcashapp.NewsActivity,TextView,"['#FF0000', '#F1F1F1']","['#F1F1F1', '#F2F2F2']"
com.polaz.fxcash,com.polaz.fxcashapp.SupportActivity,Button,"['#357CAB', '#D4D4D4']","['#D4D4D4', '#4698CD']"
com.polaz.fxcash,com.polaz.fxcashapp.SupportActivity,TextView,"['#FF0000', '#F1F1F1']","['#F1F1F1', '#F2F2F2']"
com.polaz.fxcash,com.polaz.fxcashapp.MenuActivity,Button,"['#357CAB', '#D4D4D4']","['#D4D4D4', '#4698CD']"
com.polaz.fxcash,com.polaz.fxcashapp.MenuActivity,TextView,"['#FF0000', '#F1F1F1']","['#F1F1F1', '#F2F2F2']"
com.polaz.fxcash,com.polaz.fxcashapp.AuthActivity,Button,"['#357CAB', '#D4D4D4']","['#D4D4D4', '#4698CD']"
com.polaz.fxcash,com.polaz.fxcashapp.AuthActivity,TextView,"['#FF0000', '#F1F1F1']","['#F1F1F1', '#F2F2F2']"
com.polaz.fxcash,com.polaz.fxcashapp.HistoryBalanceActivity,Button,"['#357CAB', '#D4D4D4']","['#D4D4D4', '#4698CD']"
com.polaz.fxcash,com.polaz.fxcashapp.HistoryBalanceActivity,TextView,"['#FF0000', '#F1F1F1']","['#F1F1F1', '#F2F2F2']"
com.polaz.fxcash,com.polaz.fxcashapp.OutputsActivity,Button,"['#357CAB', '#D4D4D4']","['#D4D4D4', '#4698CD']"
com.polaz.fxcash,com.polaz.fxcashapp.OutputsActivity,TextView,"['#FF0000', '#F1F1F1']","['#F1F1F1', '#F2F2F2']"
com.polaz.fxcash,com.polaz.fxcashapp.TradingBillsActivity,Button,"['#357CAB', '#D4D4D4']","['#D4D4D4', '#4698CD']"
com.polaz.fxcash,com.polaz.fxcashapp.TradingBillsActivity,TextView,"['#FF0000', '#F1F1F1']","['#F1F1F1', '#F2F2F2']"
com.pascalfischer.myelly,com.pascalfischer.myelly.LoginView,EditText,"['#808080', '#EDEDED']","['#EDEDED', '#EEEEEE']"
com.pascalfischer.myelly,com.pascalfischer.myelly.LoginView,EditText,"['#808080', '#EFEFEF']","['#EFEFEF', '#EEEEEE']"
de.markusfisch.android.shadereditor,de.markusfisch.android.shadereditor.activity.MainActivity,TextView,"['#BCD8D1', '#207F66']","['#207F66', '#BCD8D1']"
com.diary.superdiary,com.diary.superdiary.addnewrecord,EditText,"['#808080', '#373737']","['#3F3F3F', '#3A3A3A']"
com.diary.superdiary,com.diary.superdiary.MainActivity,TextView,"['#64B801', '#434343']","['#434343', '#444444']"
com.diary.superdiary,com.diary.superdiary.MainActivity,TextView,"['#64B801', '#3F3F3F']","['#3F3F3F', '#404040']"
com.diary.superdiary,com.diary.superdiary.MainActivity,EditText,"['#0099CC', '#3B3B3B']","['#3B3B3B', '#3A3A3A']"
com.diary.superdiary,com.diary.superdiary.passwordchange,TextView,"['#64B801', '#434343']","['#434343', '#444444']"
com.diary.superdiary,com.diary.superdiary.passwordchange,TextView,"['#64B801', '#3F3F3F']","['#3F3F3F', '#404040']"
com.diary.superdiary,com.diary.superdiary.passwordchange,EditText,"['#0099CC', '#3B3B3B']","['#3B3B3B', '#3A3A3A']"
com.diary.superdiary,com.diary.superdiary.editdata,EditText,"['#808080', '#373737']","['#3F3F3F', '#3A3A3A']"
com.sparky.ptisongs,com.sparky.ptisongs.CategoryItem,TextView,"['#33B5E5', '#F5F5F5']","['#F5F5F5', '#33B5E5']"
com.sparky.ptisongs,com.sparky.ptisongs.SplashActivity,TextView,"['#33B5E5', '#F5F5F5']","['#F5F5F5', '#33B5E5']"
com.sparky.ptisongs,com.sparky.ptisongs.MainActivity,TextView,"['#33B5E5', '#F5F5F5']","['#F5F5F5', '#33B5E5']"
cz.okhelp.german_czech_phrases,cz.okhelp.german_czech_phrases.PreferencesLib,TextView,"['#FFFFFF', '#828282']","['#999999', '#898989']"
cz.okhelp.german_czech_phrases,cz.okhelp.german_czech_phrases.MainPsc,TextView,"['#FFFFFF', '#828282']","['#999999', '#898989']"
com.darsh.galleryorganizer2,com.darsh.galleryorganizer2.activities.CollectionActivity,ImageView,"['#FAFAFA', '#4CAF50']","['#0277BD', '#37474F']"
com.fullsix.android.labanquepostale.accountaccess,com.fullsix.android.labanquepostale.accountaccess.activities.BeneficiariesActivity,TextView,"['#7997CB', '#FFFFFF']","['#7B98CC', '#FFFFFF']"
com.fullsix.android.labanquepostale.accountaccess,com.fullsix.android.labanquepostale.accountaccess.activities.CardDetailsActivity,TextView,"['#7997CB', '#FFFFFF']","['#7B98CC', '#FFFFFF']"
com.fullsix.android.labanquepostale.accountaccess,com.fullsix.android.labanquepostale.accountaccess.activities.LoansActivity,TextView,"['#7997CB', '#FFFFFF']","['#7B98CC', '#FFFFFF']"
com.fullsix.android.labanquepostale.accountaccess,com.fullsix.android.labanquepostale.accountaccess.activities.TransfersListActivity,Button,"['#848484', '#DCDCDC']","['#838383', '#D9D9D9']"
com.fullsix.android.labanquepostale.accountaccess,com.fullsix.android.labanquepostale.accountaccess.activities.MoreInfosActivity,TextView,"['#7997CB', '#FFFFFF']","['#7B98CC', '#FFFFFF']"
com.fullsix.android.labanquepostale.accountaccess,com.fullsix.android.labanquepostale.accountaccess.activities.HomeActivity,TextView,"['#7997CB', '#FFFFFF']","['#7B98CC', '#FFFFFF']"
com.fullsix.android.labanquepostale.accountaccess,com.fullsix.android.labanquepostale.accountaccess.activities.AccountsListActivity,TextView,"['#7997CB', '#FFFFFF']","['#7B98CC', '#FFFFFF']"
com.fullsix.android.labanquepostale.accountaccess,com.fullsix.android.labanquepostale.accountaccess.activities.RejectedOperationsActivity,TextView,"['#7997CB', '#FFFFFF']","['#7B98CC', '#FFFFFF']"
com.fullsix.android.labanquepostale.accountaccess,com.fullsix.android.labanquepostale.accountaccess.activities.IncomingOperationsActivity,TextView,"['#7997CB', '#FFFFFF']","['#7B98CC', '#FFFFFF']"
com.fullsix.android.labanquepostale.accountaccess,com.fullsix.android.labanquepostale.accountaccess.activities.EmergencyServicesActivity,TextView,"['#6C98C4', '#2B4D94']","['#2B4D94', '#6B97C4']"
com.fullsix.android.labanquepostale.accountaccess,com.fullsix.android.labanquepostale.accountaccess.activities.EmergencyServicesActivity,Button,"['#92DC19', '#3CB01A']","['#3CB01A', '#92DC19']"
com.fullsix.android.labanquepostale.accountaccess,com.fullsix.android.labanquepostale.accountaccess.activities.EmergencyServicesActivity,Button,"['#92DC19', '#3CB01A']","['#3CB01A', '#92DC19']"
com.fullsix.android.labanquepostale.accountaccess,com.fullsix.android.labanquepostale.accountaccess.activities.CardsActivity,TextView,"['#7997CB', '#FFFFFF']","['#7B98CC', '#FFFFFF']"
jp.co.mobileit.invastFX24,jp.co.mobileit.invastFX24.invastFX24,Button,"['#848484', '#D6D6D6']","['#838383', '#CCCCCC']"
tac.english.thai,tac.english.thai.HomePage,TextView,"['#F3F3F3', '#459DCF']","['#459DCF', '#F3F3F3']"
tac.english.thai,tac.english.thai.HomePage,Button,"['#DFEDCC', '#459DCF']","['#459DCF', '#DFEDCC']"
tac.english.thai,tac.english.thai.HomePage,EditText,"['#808080', '#FFFFFF']","['#FFFFFF', '#F9F9F9']"
br.com.radiofm91.fm91,br.com.radiofm91.fm91.webapp,TextView,"['#828282', '#FFFFFF']","['#FFFFFF', '#979796']"
pnru.reginfo,pnru.reginfoapp.MainActivity,TextView,"['#04B45F', '#FFFFFF']","['#FFFFFF', '#04B45F']"
pnru.reginfo,pnru.reginfoapp.MainActivity,TextView,"['#04B45F', '#FFFFFF']","['#FFFFFF', '#04B45F']"
pnru.reginfo,pnru.reginfoapp.MainActivity,Button,"['#FFFFFF', '#04B45F']","['#04B45F', '#66D19D']"
pnru.reginfo,pnru.reginfoapp.MainActivity,TextView,"['#949292', '#FFFFFF']","['#FFFFFF', '#949292']"
pnru.reginfo,pnru.reginfoapp.MainActivity,TextView,"['#949292', '#FFFFFF']","['#FFFFFF', '#949292']"
pnru.reginfo,pnru.reginfoapp.PassCodeActivity,TextView,"['#04B45F', '#FFFFFF']","['#FFFFFF', '#04B45F']"
pnru.reginfo,pnru.reginfoapp.PassCodeActivity,TextView,"['#04B45F', '#FFFFFF']","['#FFFFFF', '#04B45F']"
pnru.reginfo,pnru.reginfoapp.PassCodeActivity,Button,"['#FFFFFF', '#04B45F']","['#04B45F', '#66D19D']"
pnru.reginfo,pnru.reginfoapp.PassCodeActivity,TextView,"['#949292', '#FFFFFF']","['#FFFFFF', '#949292']"
pnru.reginfo,pnru.reginfoapp.PassCodeActivity,TextView,"['#949292', '#FFFFFF']","['#FFFFFF', '#949292']"
co.lovesters.twobytwo,co.lovesters.twobytwo.GameActivity,TextView,"['#33B5E5', '#F5F5F5']","['#F5F5F5', '#33B5E5']"
com.jacwares.stuffer.minitoolkitfree,com.jacwares.stuffer.minitoolkitfree.MainActivity,ImageView,"['#707070', '#A4C739']","['#A4C739', '#A3C43B']"
com.jacwares.stuffer.minitoolkitfree,com.jacwares.stuffer.minitoolkitfree.MainActivity,ImageView,"['#707070', '#A4C739']","['#A4C739', '#707070']"
com.jacwares.stuffer.minitoolkitfree,com.jacwares.stuffer.minitoolkitfree.MainActivity,ImageView,"['#792C00', '#8C8C8C']","['#9E9E9E', '#A24123']"
com.jacwares.stuffer.minitoolkitfree,com.jacwares.stuffer.minitoolkitfree.MainActivity,EditText,"['#888888', '#FFFFFF']","['#FFFFFF', '#888888']"
an.TurkTranslate,an.TurkTranslate.FactorialX,TextView,"['#999998', '#828282']","['#888888', '#848484']"
com.enclase.formulacionquimcalite,com.enclase.formulacionquimcalite.MainActivity,ImageButton,"['#FFFFFF', '#2CBDE2']","['#2CBDE2', '#66CAEB']"
com.clinicaloptions.android.inpractice.oncology,com.clinicaloptions.inpractice.activities.SplashActivity,EditText,"['#ED7E53', '#FFFFFF']","['#FFFFFF', '#ED7E53']"
com.clinicaloptions.android.inpractice.oncology,com.clinicaloptions.inpractice.activities.SplashActivity,TextView,"['#ED7E53', '#FFFFFF']","['#FFFFFF', '#ED7E53']"
com.clinicaloptions.android.inpractice.oncology,com.clinicaloptions.inpractice.activities.SplashActivity,Button,"['#FFFFFF', '#ED7E53']","['#ED7E53', '#FFFFFF']"
com.clinicaloptions.android.inpractice.oncology,com.clinicaloptions.inpractice.activities.SplashActivity,TextView,"['#ED7E53', '#FFFFFF']","['#FFFFFF', '#ED7E53']"
com.clinicaloptions.android.inpractice.oncology,com.clinicaloptions.inpractice.activities.LoginActivity,EditText,"['#ED7E53', '#FFFFFF']","['#FFFFFF', '#ED7E53']"
com.clinicaloptions.android.inpractice.oncology,com.clinicaloptions.inpractice.activities.LoginActivity,TextView,"['#ED7E53', '#FFFFFF']","['#FFFFFF', '#ED7E53']"
com.clinicaloptions.android.inpractice.oncology,com.clinicaloptions.inpractice.activities.LoginActivity,Button,"['#FFFFFF', '#ED7E53']","['#ED7E53', '#FFFFFF']"
com.clinicaloptions.android.inpractice.oncology,com.clinicaloptions.inpractice.activities.LoginActivity,TextView,"['#ED7E53', '#FFFFFF']","['#FFFFFF', '#ED7E53']"
com.shivashivam.photoeditorlab,com.shivashivam.photoeditorlab.mainmenu.negative.NegativeScreen,TextView,"['#745C6E', '#D4B7D8']","['#D4B7D8', '#765C6F']"
com.shivashivam.photoeditorlab,com.shivashivam.photoeditorlab.mainmenu.negative.NegativeScreen,TextView,"['#815C74', '#DDBAD8']","['#8FC551', '#EEEEEE']"
com.shivashivam.photoeditorlab,com.shivashivam.photoeditorlab.mainmenu.negative.NegativeScreen,TextView,"['#E2B7D6', '#755C68']","['#755C68', '#865C73']"
com.shivashivam.photoeditorlab,com.shivashivam.photoeditorlab.mainmenu.negative.NegativeScreen,TextView,"['#8DFFFF', '#B5638F']","['#735B65', '#B46390']"
com.shivashivam.photoeditorlab,com.shivashivam.photoeditorlab.cropthirdparty.CropImage,TextView,"['#745C6E', '#D4B7D8']","['#D4B7D8', '#765C6F']"
com.shivashivam.photoeditorlab,com.shivashivam.photoeditorlab.cropthirdparty.CropImage,TextView,"['#815C74', '#DDBAD8']","['#8FC551', '#EEEEEE']"
com.shivashivam.photoeditorlab,com.shivashivam.photoeditorlab.cropthirdparty.CropImage,TextView,"['#E2B7D6', '#755C68']","['#755C68', '#865C73']"
com.shivashivam.photoeditorlab,com.shivashivam.photoeditorlab.cropthirdparty.CropImage,TextView,"['#8DFFFF', '#B5638F']","['#735B65', '#B46390']"
org.coopersoft.elcalcfree,org.coopersoft.elcalcfree.Supply,TextView,"['#999998', '#828282']","['#828282', '#888888']"
org.coopersoft.elcalcfree,org.coopersoft.elcalcfree.Help,TextView,"['#999998', '#828282']","['#999998', '#8B8B8B']"
org.coopersoft.elcalcfree,org.coopersoft.elcalcfree.Main,TextView,"['#999998', '#828282']","['#828282', '#999998']"
com.ADLS.steamproperty,com.ADLS.steamproperty.SteamPropertyActivity,Button,"['#909090', '#D0D0D0']","['#F5F5F5', '#535353']"
com.ADLS.steamproperty,com.ADLS.steamproperty.SteamPropertyActivity,TextView,"['#F8F8F8', '#F7F7F7']","['#F5F5F5', '#000000']"
com.ADLS.steamproperty,com.ADLS.steamproperty.SteamPropertyActivity,ImageButton,"['#999999', '#DDDDDD']","['#585858', '#575757']"
com.ADLS.steamproperty,com.ADLS.steamproperty.SplashScreen,EditText,"['#0099CC', '#F3F3F3']","['#F3F3F3', '#F2F2F2']"
com.ADLS.steamproperty,com.ADLS.steamproperty.SplashScreen,Button,"['#909090', '#D0D0D0']","['#D0D0D0', '#D1D1D1']"
com.ADLS.steamproperty,com.ADLS.steamproperty.SplashScreen,TextView,"['#F8F8F8', '#F7F7F7']","['#F7F7F7', '#F8F8F8']"
com.ADLS.steamproperty,com.ADLS.steamproperty.SplashScreen,ImageButton,"['#999999', '#DDDDDD']","['#DDDDDD', '#DADADA']"
com.apusapps.theme.i_purple_flower_4e40c727b0,com.apusapps.theme.ui.ThemeMainActivity,Button,"['#FFFFFF', '#7D7BE6']","['#7D7BE6', '#FFFFFF']"
com.apusapps.theme.i_purple_flower_4e40c727b0,com.apusapps.theme.ui.LauncherIntroductionActivity,Button,"['#FFFFFF', '#7D7BE6']","['#7D7BE6', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FF1493', '#FFC0CB']","['#FFC0CB', '#FF1493']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#FFB6C1']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#87CEEB']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#FFB6C1']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#87CEEB']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#FFB6C1']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#87CEEB']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#FFB6C1']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#87CEEB']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#FFB6C1']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#87CEEB']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#FFFFFF', '#FFB6C1']","['#87CEEB', '#FFFFFF']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2,jp.co.hateblo.bomberhead_lab.e_alcohol_calendar2.EventCalendarActivity,TextView,"['#BEBEBE', '#FFFAF0']","['#FFFAF0', '#BEBEBE']"
